ClipID,Blinking,Smiling,Head Movement,Boredom,Engagement,Confusion,Frustration,EngagementLevel,GenerativeTimer,EngagementCounter,Directory,PredictedEngagementLevel
3100781055,1,0,0,0,3,0,0,1,390,140,310078,1
3100781056,1,0,0,0,3,0,0,1,400,150,310078,1
3100781057,0,0,0,1,2,0,1,1,410,160,310078,1
3100781058,0,0,0,0,3,0,0,1,420,170,310078,1
3100781059,0,0,0,0,2,0,1,1,430,180,310078,1
3100781061,2,0,0,0,3,2,0,1,440,190,310078,1
3100781062,2,2,0,0,3,0,0,1,450,200,310078,1
3100781064,3,0,3,0,3,0,1,1,460,210,310078,1
3100781065,1,1,0,1,2,0,0,1,470,220,310078,1
3100781066,0,0,0,0,2,0,0,1,480,230,310078,1
3100781068,2,2,0,0,2,0,0,1,490,240,310078,1
3100781069,3,0,0,0,3,0,0,1,500,250,310078,1
3100781070,1,0,0,1,2,1,0,1,510,260,310078,1
3100781071,1,0,0,0,2,0,0,1,520,270,310078,1
3100781073,1,0,0,0,2,0,0,1,530,280,310078,1
3100781074,1,1,0,0,3,0,1,1,540,290,310078,1
3100781075,2,1,0,1,3,0,1,1,550,300,310078,1
3100781076,1,3,0,0,3,0,0,1,560,310,310078,1
3100781078,3,2,0,0,3,2,0,1,570,320,310078,1
3100781079,4,1,0,0,3,0,0,1,580,330,310078,1
3100781080,1,0,0,0,3,1,0,1,590,340,310078,1
3100781081,1,0,1,0,3,1,2,1,600,350,310078,1
3100782001,2,0,0,0,2,1,1,1,610,360,310078,1
3100782003,1,1,0,0,3,0,0,1,620,370,310078,1
3100782004,3,0,0,0,3,0,0,1,630,380,310078,1
3100782005,4,10,4,1,3,0,0,1,640,390,310078,1
3100782006,2,1,0,0,2,1,1,1,650,400,310078,1
3100782008,4,0,0,0,3,0,0,1,660,410,310078,1
3100782010,2,0,0,0,2,0,0,1,670,420,310078,1
3100782011,1,1,0,0,3,0,0,1,680,430,310078,1
3100782012,1,0,0,0,3,0,0,1,690,440,310078,1
3100782013,3,2,0,1,2,1,1,0,700,0,310078,1
3100782014,1,0,0,1,3,1,0,1,710,10,310078,1
3100782015,1,0,0,0,3,0,0,1,720,20,310078,1
3100782016,2,1,0,0,3,0,0,1,730,30,310078,1
3100782017,3,0,0,1,3,1,1,1,740,40,310078,1
3100782018,3,2,0,3,2,0,0,0,750,0,310078,1
3100782019,1,0,0,0,3,0,0,1,760,10,310078,1
3100782021,2,1,0,1,3,0,0,1,770,20,310078,1
3100782022,3,1,0,0,3,0,0,1,780,30,310078,1
3100782023,1,0,0,0,3,0,0,1,790,40,310078,1
3100782024,1,0,0,0,3,0,0,1,800,50,310078,1
3100782025,2,0,0,0,3,0,0,1,810,60,310078,1
3100782026,6,0,0,1,2,0,0,1,820,70,310078,1
3100782027,3,0,0,0,3,0,0,1,830,80,310078,1
3100782028,1,0,0,1,2,0,0,1,840,90,310078,1
3100782031,2,0,0,1,2,0,0,1,850,100,310078,1
3100782032,0,0,0,0,3,0,0,1,860,110,310078,1
3100782033,3,0,0,2,3,0,0,1,870,120,310078,1
3100782035,3,2,2,0,2,0,0,1,880,130,310078,1
3100782036,1,0,0,1,2,0,0,1,890,140,310078,1
3100782037,2,0,0,1,2,2,0,0,900,0,310078,1
3100782038,6,4,3,0,3,0,0,1,910,10,310078,1
3100782039,4,0,0,2,2,0,1,0,920,0,310078,0
3100782042,1,0,0,0,3,2,2,0,930,0,310078,1
3100782043,2,0,0,1,3,1,1,1,940,10,310078,1
3100782045,1,0,0,0,3,0,0,1,950,20,310078,1
3100782046,4,1,0,1,3,1,0,1,960,30,310078,1
3100782047,3,2,0,0,3,0,0,1,970,40,310078,1
3100782049,3,1,0,1,3,0,1,1,980,50,310078,1
3100782050,1,1,0,1,2,2,1,0,990,0,310078,1
3100782053,0,0,0,0,3,0,0,1,1000,10,310078,1
3100782054,2,2,0,0,2,0,0,1,1010,20,310078,1
3100782055,4,4,0,0,2,0,0,1,1020,30,310078,1
3100782057,4,4,1,0,3,0,0,1,1030,40,310078,1
3100782058,5,3,0,0,3,0,0,1,1040,50,310078,1
3100782059,3,0,0,1,2,1,0,1,1050,60,310078,1
3100782061,4,0,0,1,3,2,1,0,1060,0,310078,0
3100782062,3,1,0,0,3,0,0,1,1070,10,310078,1
3100782063,8,4,0,0,2,0,0,1,1080,20,310078,1
3100782064,2,0,0,0,3,0,0,1,1090,30,310078,1
3100782065,5,1,0,1,3,0,0,1,1100,40,310078,1
3100782066,2,0,0,0,3,1,0,1,1110,50,310078,1
3100782067,3,0,0,1,1,2,1,0,1120,0,310078,0
3100782068,5,7,0,0,3,2,0,1,1130,10,310078,1
3100782069,2,1,0,1,2,0,0,1,1140,20,310078,1
3100782071,2,1,0,0,2,0,0,1,1150,30,310078,1
3100782072,2,2,4,0,2,0,0,1,1160,40,310078,1
3100791004,8,1,0,1,3,0,0,1,10,10,310079,1
3100791006,0,0,0,1,2,0,0,1,20,20,310079,1
3100791007,4,0,0,3,2,0,0,0,30,0,310079,1
3100791008,1,1,0,2,3,0,0,1,40,10,310079,1
3100791016,1,1,0,1,2,0,0,1,50,20,310079,1
3100791018,4,2,0,0,2,0,0,1,60,30,310079,1
3100791020,5,1,0,2,3,0,0,1,70,40,310079,1
3100791021,0,0,0,0,3,0,0,1,80,50,310079,1
3100791026,6,6,0,0,3,0,0,1,90,60,310079,1
3100791028,6,5,4,2,2,0,0,1,100,70,310079,1
3100791031,3,0,1,0,3,0,0,1,110,80,310079,1
3100791033,5,1,0,1,3,2,0,1,120,90,310079,1
3100791034,10,6,0,1,3,0,0,1,130,100,310079,1
3100791035,1,1,1,2,3,0,1,1,140,110,310079,1
3100791042,3,0,0,0,3,0,0,1,150,120,310079,1
3100791044,1,0,2,0,2,0,0,1,160,130,310079,1
3100791045,1,1,0,0,3,0,0,1,170,140,310079,1
3100791046,2,0,1,0,2,0,0,1,180,150,310079,1
3100791047,1,0,0,0,3,0,0,1,190,160,310079,1
3100791049,4,7,0,2,2,0,0,1,200,170,310079,1
3100791050,9,4,0,0,2,1,0,1,210,180,310079,1
3100791052,5,7,0,0,3,0,0,1,220,190,310079,1
3100791054,10,5,0,0,2,0,0,1,230,200,310079,1
3100791056,4,0,0,1,2,0,1,1,240,210,310079,1
3100791058,3,0,0,2,1,1,1,0,250,0,310079,1
3100791059,0,2,0,0,3,0,0,1,260,10,310079,1
3100791060,7,8,0,0,3,0,0,1,270,20,310079,1
3100791061,1,4,0,0,3,0,0,1,280,30,310079,1
3100791062,4,6,1,1,2,1,0,1,290,40,310079,1
3100791063,0,0,0,0,2,0,0,1,300,50,310079,1
3100791064,1,0,0,1,3,0,0,1,310,60,310079,1
3100791065,5,2,0,0,2,0,0,1,320,70,310079,1
3100791066,6,3,0,1,2,0,1,1,330,80,310079,1
3100791067,6,4,1,2,2,1,1,0,340,0,310079,0
3100791069,2,0,1,2,2,0,0,1,350,10,310079,1
3100791070,2,0,0,1,2,1,0,1,360,20,310079,1
3100791071,7,5,0,1,3,0,0,1,370,30,310079,1
3100791072,1,0,1,0,2,0,0,1,380,40,310079,1
3100791073,5,1,2,1,2,0,0,1,390,50,310079,1
3100792002,2,1,0,2,2,0,0,1,400,60,310079,1
3100792003,5,1,1,0,2,0,0,1,410,70,310079,1
3100792004,3,1,2,0,2,0,0,1,420,80,310079,1
3100792005,3,2,0,1,2,0,0,1,430,90,310079,1
3100792006,4,0,0,0,2,0,0,1,440,100,310079,1
3100792007,0,1,0,0,3,0,0,1,450,110,310079,1
3100792008,1,0,0,0,2,0,0,1,460,120,310079,1
3100792009,0,0,0,0,2,0,0,1,470,130,310079,1
3100792010,5,4,0,1,2,0,0,1,480,140,310079,1
3100792011,3,2,0,1,2,0,0,1,490,150,310079,1
3100792013,1,0,2,0,2,0,0,1,500,160,310079,1
3100792014,2,0,0,0,3,1,0,1,510,170,310079,1
3100792015,0,2,0,1,2,1,0,1,520,180,310079,1
3100792016,0,1,0,1,2,0,0,1,530,190,310079,1
3100792019,3,0,0,0,3,0,0,1,540,200,310079,1
3100792020,1,0,0,0,2,0,0,1,550,210,310079,1
3100792021,3,2,1,0,2,0,0,1,560,220,310079,1
3100792022,2,0,0,1,2,0,0,1,570,230,310079,1
3100792023,7,6,0,0,2,0,0,1,580,240,310079,1
3100792024,3,0,0,1,2,1,0,1,590,250,310079,1
3100792025,3,4,0,1,2,1,1,0,600,0,310079,1
3100792027,0,0,0,1,3,0,0,1,610,10,310079,1
3100792028,8,6,0,1,2,0,0,1,620,20,310079,1
3100792030,0,1,0,2,2,0,0,1,630,30,310079,1
3100792031,0,0,0,0,3,1,1,1,640,40,310079,1
3100792032,1,3,0,0,2,1,0,1,650,50,310079,1
3100792033,0,1,0,1,2,1,1,0,660,0,310079,1
3100792035,3,1,1,0,2,0,0,1,670,10,310079,1
3100792036,0,0,0,2,2,0,2,0,680,0,310079,1
3100792037,6,7,0,1,2,0,0,1,690,10,310079,1
3100792038,7,3,0,2,2,1,0,0,700,0,310079,0
3100792039,4,6,0,0,2,0,0,1,710,10,310079,1
3100792040,0,0,0,2,2,0,0,1,720,20,310079,1
3100792041,2,4,0,0,2,0,0,1,730,30,310079,1
3100792042,0,0,0,0,3,0,0,1,740,40,310079,1
3100792043,6,0,0,0,2,0,0,1,750,50,310079,1
3100792044,2,4,0,0,2,1,0,1,760,60,310079,1
3100792045,4,1,0,2,1,1,1,0,770,0,310079,1
3100792046,4,2,11,0,3,0,0,1,780,10,310079,1
3100792048,3,1,0,0,3,0,0,1,790,20,310079,1
3100792050,0,0,0,1,2,0,0,1,800,30,310079,1
3100792051,6,2,0,0,2,0,0,1,810,40,310079,1
3100792052,5,2,0,2,2,0,0,1,820,50,310079,1
3100792053,5,0,1,1,2,0,0,1,830,60,310079,1
3100792057,4,2,0,2,2,0,0,1,840,70,310079,1
3100792058,2,1,1,1,2,1,1,0,850,0,310079,1
3100792060,1,0,0,1,2,0,1,1,860,10,310079,1
3100792069,2,1,0,1,2,1,1,0,870,0,310079,1
3100801006,0,0,0,2,2,0,2,0,10,0,310080,1
3100802001,0,0,0,0,3,0,0,1,20,10,310080,1
3100802028,4,0,0,1,3,0,0,1,30,20,310080,1
3100811002,1,0,0,0,2,0,0,1,10,10,310081,1
3100811018,0,2,0,2,2,3,1,0,20,0,310081,1
3100811027,0,0,0,1,2,1,2,0,30,0,310081,1
3100811034,0,0,0,0,2,2,0,1,40,10,310081,1
3100811035,1,1,0,2,2,0,0,1,50,20,310081,1
3100811036,0,1,0,1,3,0,2,1,60,30,310081,1
3100811037,1,2,0,2,2,0,0,1,70,40,310081,1
3100811038,2,1,0,2,2,0,0,1,80,50,310081,1
3100811039,0,0,0,2,2,0,0,1,90,60,310081,1
3100811040,1,4,0,0,3,0,0,1,100,70,310081,1
3100811041,0,1,0,0,3,0,0,1,110,80,310081,1
3100811042,0,0,0,2,2,2,0,0,120,0,310081,1
3100811043,0,0,0,1,2,0,0,1,130,10,310081,1
3100811045,0,0,0,0,2,0,0,1,140,20,310081,1
3100811046,0,0,0,0,2,0,0,1,150,30,310081,1
3100811047,0,1,0,2,2,3,0,0,160,0,310081,1
3100811050,0,3,0,0,3,0,0,1,170,10,310081,1
3100811051,0,0,0,1,2,0,0,1,180,20,310081,1
3100811053,0,0,0,2,2,0,0,1,190,30,310081,1
3100811054,0,0,0,1,2,0,0,1,200,40,310081,1
3100811055,0,0,0,2,2,0,1,0,210,0,310081,1
3100811056,0,1,0,0,3,0,0,1,220,10,310081,1
3100811059,0,0,0,1,2,0,0,1,230,20,310081,1
3100811060,0,0,0,0,3,0,0,1,240,30,310081,1
3100811061,0,0,0,2,2,0,0,1,250,40,310081,1
3100811063,0,0,0,0,3,0,0,1,260,50,310081,1
3100811068,0,0,1,0,2,1,0,1,270,60,310081,1
3100811075,0,0,6,0,2,0,0,1,280,70,310081,1
3100812003,0,1,1,0,3,0,0,1,290,80,310081,1
3100812004,0,0,0,0,2,0,0,1,300,90,310081,1
3100812005,0,2,0,0,3,0,0,1,310,100,310081,1
3100812006,0,0,1,2,3,2,0,0,320,0,310081,1
3100812007,0,2,2,1,2,0,0,1,330,10,310081,1
3100812008,4,0,1,0,3,0,0,1,340,20,310081,1
3100812013,5,5,0,1,3,1,0,1,350,30,310081,1
3100812014,5,0,0,1,2,1,1,0,360,0,310081,1
3100812016,2,0,0,1,2,0,0,1,370,10,310081,1
3100812017,1,2,0,0,3,0,0,1,380,20,310081,1
3100812018,2,4,0,1,2,0,0,1,390,30,310081,1
3100812019,1,1,0,0,2,0,0,1,400,40,310081,1
3100812020,2,2,1,0,2,0,0,1,410,50,310081,1
3100812021,0,1,0,0,2,0,0,1,420,60,310081,1
3100812026,0,1,0,2,2,3,1,0,430,0,310081,1
3100812027,0,2,0,2,2,1,0,0,440,0,310081,1
3100812028,1,1,0,2,1,1,0,0,450,0,310081,1
3100812040,2,1,1,2,2,0,0,1,460,10,310081,1
3100821004,0,0,0,1,2,0,0,1,10,10,310082,1
3100821015,1,1,1,0,2,0,0,1,20,20,310082,1
3100821016,3,2,0,0,3,2,0,1,30,30,310082,1
3100821019,3,0,0,0,2,0,0,1,40,40,310082,1
3100821020,2,2,0,0,3,0,0,1,50,50,310082,1
3100821021,1,2,0,1,2,1,0,1,60,60,310082,1
3100821022,1,1,0,2,1,1,0,0,70,0,310082,1
3100821030,3,4,1,0,3,1,0,1,80,10,310082,1
3100821031,2,3,0,1,2,0,0,1,90,20,310082,1
3100821032,1,6,0,2,1,0,0,0,100,0,310082,1
3100821033,0,0,0,0,0,0,1,0,110,0,310082,1
3100821034,1,0,0,0,3,0,0,1,120,10,310082,1
3100821035,0,0,0,1,3,0,0,1,130,20,310082,1
3100821036,4,6,0,0,3,0,0,1,140,30,310082,1
3100821037,0,0,0,0,2,0,0,1,150,40,310082,1
3100821038,0,0,0,0,1,0,0,1,160,50,310082,1
3100821039,0,0,0,0,2,0,0,1,170,60,310082,1
3100821040,1,2,0,0,2,0,0,1,180,70,310082,1
3100821041,1,1,0,2,2,0,0,1,190,80,310082,1
3100821042,0,0,0,1,3,0,0,1,200,90,310082,1
3100821045,1,0,0,3,2,0,0,0,210,0,310082,1
3100821046,1,1,0,0,2,0,0,1,220,10,310082,1
3100821047,0,0,0,0,2,0,0,1,230,20,310082,1
3100821048,4,0,0,0,1,0,0,1,240,30,310082,1
3100821049,3,1,0,0,3,0,0,1,250,40,310082,1
3100821051,2,0,0,2,3,2,0,0,260,0,310082,1
3100821052,2,1,0,0,0,0,0,1,270,10,310082,1
3100821054,6,3,0,0,2,0,0,1,280,20,310082,1
3100821055,1,0,0,0,2,0,0,1,290,30,310082,1
3100821057,1,1,0,2,1,0,0,0,300,0,310082,1
3100821067,1,0,0,1,2,0,0,1,310,10,310082,1
3100821068,0,4,0,0,3,0,0,1,320,20,310082,1
3100821069,0,0,0,0,0,0,0,1,330,30,310082,1
3100821075,3,3,1,3,0,0,1,0,340,0,310082,1
3100822001,3,3,5,0,2,0,0,1,350,10,310082,1
3100822011,2,0,0,3,1,1,2,0,360,0,310082,1
3100822012,3,0,0,2,2,0,0,1,370,10,310082,1
3100822014,3,4,4,2,2,1,0,0,380,0,310082,0
3100822030,2,2,0,1,3,0,0,1,390,10,310082,1
3100822031,3,1,3,3,0,0,0,0,400,0,310082,1
3100822044,1,0,0,1,3,0,0,1,410,10,310082,1
3100822050,4,4,0,0,3,0,0,1,420,20,310082,1
3100822051,1,0,0,0,3,1,0,1,430,30,310082,1
3100822057,4,4,0,0,3,0,0,1,440,40,310082,1
3100822058,0,0,1,0,3,0,0,1,450,50,310082,1
3100822059,0,0,0,2,2,0,0,1,460,60,310082,1
3100822064,1,4,0,0,3,0,0,1,470,70,310082,1
3100822065,1,8,0,1,1,2,2,0,480,0,310082,1
3100822066,2,0,0,3,0,0,0,0,490,0,310082,1
3100822067,3,0,0,2,2,0,0,1,500,10,310082,1
3100822068,3,6,0,2,2,0,0,1,510,20,310082,1
3100822069,3,3,0,0,3,0,0,1,520,30,310082,1
3100822070,1,2,0,0,2,0,0,1,530,40,310082,1
3100822075,1,0,3,0,3,0,0,1,540,50,310082,1
3100822080,0,0,0,0,2,1,0,1,550,60,310082,1
3100831003,0,0,0,1,2,0,0,1,10,10,310083,1
3100831004,0,0,0,0,3,0,0,1,20,20,310083,1
3100831006,2,2,0,2,2,1,0,0,30,0,310083,1
3100831007,2,0,0,0,3,0,0,1,40,10,310083,1
3100831008,1,6,0,0,3,0,0,1,50,20,310083,1
3100831010,4,3,0,0,2,0,1,1,60,30,310083,1
3100831011,0,1,0,0,2,0,0,1,70,40,310083,1
3100831013,0,0,0,0,2,0,0,1,80,50,310083,1
3100831014,0,1,0,1,2,0,0,1,90,60,310083,1
3100831015,0,1,0,2,2,0,0,1,100,70,310083,1
3100831016,1,0,1,1,2,0,0,1,110,80,310083,1
3100831018,0,0,0,2,2,0,0,1,120,90,310083,1
3100831019,0,0,0,2,3,1,1,0,130,0,310083,1
3100831020,0,0,0,0,3,0,0,1,140,10,310083,1
3100831022,0,0,0,0,3,0,0,1,150,20,310083,1
3100831024,0,0,0,0,2,0,0,1,160,30,310083,1
3100831026,0,0,0,1,3,1,0,1,170,40,310083,1
3100831027,0,1,0,0,3,0,0,1,180,50,310083,1
3100831028,0,1,0,0,2,0,0,1,190,60,310083,1
3100831029,0,1,0,1,2,0,0,1,200,70,310083,1
3100831032,0,1,0,1,2,0,0,1,210,80,310083,1
3100831033,0,0,0,2,2,1,0,0,220,0,310083,1
3100831035,0,2,0,1,3,0,0,1,230,10,310083,1
3100831036,2,0,1,0,2,0,0,1,240,20,310083,1
3100831037,2,0,2,2,2,1,1,0,250,0,310083,1
3100831044,1,1,0,2,2,0,0,1,260,10,310083,1
3100831045,0,0,0,0,3,0,0,1,270,20,310083,1
3100831046,0,0,0,0,3,0,0,1,280,30,310083,1
3100831047,9,1,1,0,3,1,0,1,290,40,310083,1
3344630110,7,2,2,1,3,0,0,1,10,10,334463,1
33446301100,12,9,0,0,2,1,1,1,20,20,334463,1
33446301101,9,9,0,1,2,1,0,1,30,30,334463,1
33446301103,7,0,3,2,3,1,3,0,40,0,334463,0
33446301104,7,5,0,1,2,2,1,0,50,0,334463,0
33446301107,9,1,0,1,3,1,0,1,60,10,334463,1
3344630112,6,0,0,1,3,1,1,1,70,20,334463,1
3344630113,7,0,0,1,2,2,2,0,80,0,334463,0
3344630115,6,2,0,0,3,0,0,1,90,10,334463,1
3344630116,5,3,0,1,2,1,1,0,100,0,334463,1
3344630117,6,3,0,1,3,1,0,1,110,10,334463,1
3344630119,6,1,2,3,2,1,1,0,120,0,334463,0
334463012,8,7,0,1,3,1,1,1,130,10,334463,1
3344630120,2,1,0,0,3,1,3,0,140,0,334463,1
3344630121,5,2,0,2,1,1,1,0,150,0,334463,1
3344630127,7,4,0,2,2,1,1,0,160,0,334463,0
3344630130,10,6,2,0,3,1,0,1,170,10,334463,1
3344630131,5,0,0,3,1,2,2,0,180,0,334463,1
3344630132,7,0,0,1,2,1,1,0,190,0,334463,0
3344630133,7,1,0,1,2,1,1,0,200,0,334463,0
3344630136,8,0,0,1,2,1,0,1,210,10,334463,1
3344630139,8,2,0,1,2,1,1,0,220,0,334463,1
334463014,8,3,0,1,2,1,1,0,230,0,334463,1
3344630140,11,2,0,1,3,0,1,1,240,10,334463,1
3344630141,0,0,0,1,2,0,1,1,250,20,334463,1
3344630142,6,2,0,0,3,3,0,1,260,30,334463,1
3344630143,9,1,0,1,3,1,0,1,270,40,334463,1
3344630146,7,1,0,1,2,1,0,1,280,50,334463,1
3344630147,7,2,0,1,2,1,1,0,290,0,334463,1
3344630148,10,7,0,0,3,0,0,1,300,10,334463,1
3344630149,8,5,0,1,3,0,0,1,310,20,334463,1
3344630150,7,5,0,1,2,1,0,1,320,30,334463,1
3344630151,5,0,0,2,2,0,0,1,330,40,334463,1
3344630153,6,3,0,1,2,1,1,0,340,0,334463,1
3344630156,5,1,0,2,2,1,1,0,350,0,334463,1
3344630161,5,1,0,0,3,0,0,1,360,10,334463,1
3344630162,8,3,0,2,1,0,0,0,370,0,334463,1
3344630163,8,3,0,0,3,2,0,1,380,10,334463,1
3344630164,6,0,0,0,2,1,1,1,390,20,334463,1
3344630166,9,0,0,1,2,0,0,1,400,30,334463,1
3344630170,7,2,0,2,3,1,0,1,410,40,334463,1
3344630171,7,6,0,1,2,1,1,0,420,0,334463,0
3344630172,5,1,0,1,2,1,2,0,430,0,334463,1
3344630173,8,3,0,1,3,1,0,1,440,10,334463,1
3344630176,7,7,0,2,3,1,1,0,450,0,334463,0
3344630179,7,0,0,1,2,0,0,1,460,10,334463,1
3344630180,9,7,0,1,2,0,0,1,470,20,334463,1
3344630181,8,0,0,1,2,0,0,1,480,30,334463,1
3344630182,6,3,0,1,2,2,1,0,490,0,334463,1
3344630184,6,0,0,0,3,0,0,1,500,10,334463,1
3344630185,8,5,0,1,2,0,1,1,510,20,334463,1
3344630186,5,2,0,2,2,0,1,0,520,0,334463,1
3344630188,6,0,0,0,3,0,0,1,530,10,334463,1
3344630189,7,1,0,0,3,0,0,1,540,20,334463,1
334463019,10,4,0,2,2,1,0,0,550,0,334463,0
3344630190,10,3,0,0,3,0,0,1,560,10,334463,1
3344630196,6,0,0,1,2,1,1,0,570,0,334463,1
3344630197,5,0,0,1,2,1,1,0,580,0,334463,1
3344630198,9,4,4,1,3,1,0,1,590,10,334463,1
3344630199,11,0,0,1,2,0,0,1,600,20,334463,1
334463021,9,0,0,1,3,1,1,1,610,30,334463,1
3344630210,11,10,1,1,2,1,1,0,620,0,334463,0
3344630211,7,5,0,2,1,2,1,0,630,0,334463,1
3344630213,9,0,0,1,3,1,0,1,640,10,334463,1
3344630215,4,0,0,1,3,1,0,1,650,20,334463,1
3344630216,5,0,0,1,3,2,1,0,660,0,334463,1
3344630219,8,6,0,0,3,2,1,1,670,10,334463,1
334463022,3,0,0,1,2,2,1,0,680,0,334463,1
3344630220,3,0,0,0,3,1,0,1,690,10,334463,1
3344630221,3,0,0,1,2,3,1,0,700,0,334463,1
3344630224,4,0,0,1,2,1,2,0,710,0,334463,1
3344630225,5,0,0,1,3,0,0,1,720,10,334463,1
3344630226,8,4,0,1,2,1,1,0,730,0,334463,0
3344630231,5,0,0,2,2,1,1,0,740,0,334463,1
3344630232,5,2,0,1,2,0,0,1,750,10,334463,1
3344630233,4,0,0,1,2,0,0,1,760,20,334463,1
3344630236,16,4,2,1,3,0,1,1,770,30,334463,1
3344630238,4,1,0,2,2,2,2,0,780,0,334463,1
3344630240,6,1,1,1,3,1,0,1,790,10,334463,1
3344630241,7,3,0,2,3,2,1,0,800,0,334463,0
3344630242,6,3,1,1,3,2,1,0,810,0,334463,1
3344630243,3,1,0,1,3,2,1,0,820,0,334463,1
3344630245,5,0,0,3,3,3,1,0,830,0,334463,1
3344630247,5,1,0,1,3,0,0,1,840,10,334463,1
3344630248,11,3,0,0,2,1,3,0,850,0,334463,0
334463025,5,0,0,2,2,2,2,0,860,0,334463,1
3344630251,6,0,0,0,3,2,1,1,870,10,334463,1
3344630252,5,0,0,1,2,1,1,0,880,0,334463,1
3344630255,7,0,0,2,2,2,2,0,890,0,334463,0
3344630257,11,6,0,0,3,0,1,1,900,10,334463,1
334463026,9,0,0,1,2,2,3,0,910,0,334463,0
3344630260,6,0,0,2,3,3,0,0,920,0,334463,0
3344630262,3,2,0,1,2,0,1,1,930,10,334463,1
3344630264,8,2,0,2,2,1,1,0,940,0,334463,1
3344630265,10,7,0,1,3,3,1,0,950,0,334463,0
3344630266,10,1,0,1,2,1,0,1,960,10,334463,1
3344630267,6,0,0,2,2,1,3,0,970,0,334463,0
334463027,8,5,0,2,2,1,1,0,980,0,334463,0
3344630270,7,0,0,1,2,1,3,0,990,0,334463,0
3344630271,7,0,0,1,3,3,1,0,1000,0,334463,0
3344630273,2,0,0,2,2,2,1,0,1010,0,334463,1
3344630276,4,2,0,3,2,3,1,0,1020,0,334463,1
3344630278,5,0,0,0,3,2,0,1,1030,10,334463,1
334463028,4,1,0,1,3,3,3,0,1040,0,334463,1
3344630280,14,2,1,2,2,3,1,0,1050,0,334463,0
3344630281,9,4,4,0,2,1,0,1,1060,10,334463,1
3344630282,4,0,0,1,1,2,3,0,1070,0,334463,0
334463029,2,0,0,0,3,1,1,1,1080,10,334463,1
33702101100,0,0,0,1,3,1,0,1,10,10,337021,1
33702101110,2,1,0,0,3,2,0,1,20,20,337021,1
33702101130,3,1,2,0,3,1,0,1,30,30,337021,1
33702101140,0,0,0,0,3,0,1,1,40,40,337021,1
33702101150,2,5,1,2,3,3,1,0,50,0,337021,0
33702101180,1,2,0,1,2,0,0,1,60,10,337021,1
33702101200,1,1,0,0,3,0,0,1,70,20,337021,1
33702101210,3,0,3,0,3,0,0,1,80,30,337021,1
33702101250,2,1,0,1,2,2,0,0,90,0,337021,1
33702101260,1,0,0,0,3,0,0,1,100,10,337021,1
33702101270,3,4,3,1,3,1,0,1,110,20,337021,1
33702101280,5,3,8,0,3,1,0,1,120,30,337021,1
33702101290,1,0,1,0,2,0,0,1,130,40,337021,1
33702101300,4,1,0,1,3,1,1,1,140,50,337021,1
33702101340,4,3,3,0,3,2,0,1,150,60,337021,1
33702101350,1,0,4,1,3,2,1,0,160,0,337021,0
33702101360,3,1,2,0,3,0,0,1,170,10,337021,1
33702101370,3,0,0,0,3,1,0,1,180,20,337021,1
33702101410,0,0,0,1,3,0,0,1,190,30,337021,1
33702101430,0,3,0,1,2,1,2,0,200,0,337021,1
33702101450,0,0,0,0,2,0,0,1,210,10,337021,1
33702101460,0,0,0,1,3,1,1,1,220,20,337021,1
33702101470,0,0,0,0,2,0,0,1,230,30,337021,1
33702101480,2,3,0,1,2,1,3,0,240,0,337021,1
33702101490,1,0,0,0,2,3,0,0,250,0,337021,1
3370210150,3,0,5,0,2,3,1,0,260,0,337021,1
33702101500,0,0,0,1,3,1,0,1,270,10,337021,1
33702101530,3,2,0,1,3,1,0,1,280,20,337021,1
33702101540,4,2,0,1,2,2,1,0,290,0,337021,1
33702101550,1,1,0,0,3,0,0,1,300,10,337021,1
33702101580,0,0,0,1,3,1,0,1,310,20,337021,1
33702101590,0,1,0,0,3,0,0,1,320,30,337021,1
33702101600,1,1,0,0,2,0,0,1,330,40,337021,1
33702101620,0,0,0,0,2,0,0,1,340,50,337021,1
33702101630,9,0,3,0,3,1,0,1,350,60,337021,1
33702101640,4,0,0,1,3,1,0,1,360,70,337021,1
33702101650,1,1,0,1,3,1,0,1,370,80,337021,1
33702101660,3,0,1,1,3,0,1,1,380,90,337021,1
33702101700,0,0,0,1,3,1,0,1,390,100,337021,1
33702101710,4,0,0,0,3,0,0,1,400,110,337021,1
33702101730,7,0,0,0,3,1,0,1,410,120,337021,1
33702101740,6,3,0,0,3,0,0,1,420,130,337021,1
33702101750,1,1,0,0,3,1,0,1,430,140,337021,1
33702101760,4,1,3,0,3,0,0,1,440,150,337021,1
3370210180,0,0,0,0,3,0,0,1,450,160,337021,1
33702102100,0,0,0,0,3,0,0,1,460,170,337021,1
33702102110,3,0,7,1,3,0,0,1,470,180,337021,1
33702102130,0,0,0,1,2,1,0,1,480,190,337021,1
33702102140,1,0,0,1,2,1,0,1,490,200,337021,1
33702102160,0,0,0,1,3,0,0,1,500,210,337021,1
33702102170,1,0,3,2,3,1,0,1,510,220,337021,1
33702102180,0,0,0,0,3,0,0,1,520,230,337021,1
33702102190,0,0,0,0,3,0,0,1,530,240,337021,1
33702102200,1,6,0,0,3,1,0,1,540,250,337021,1
33702102220,0,0,0,0,2,0,0,1,550,260,337021,1
33702102230,0,0,0,0,3,0,0,1,560,270,337021,1
33702102240,3,3,1,0,3,2,0,1,570,280,337021,1
